id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,Private_room,Entire_home/apt
462,40.77447,-73.98853000000003,2,5,5.0,1,0,0,1
463,40.81862,-73.8791,1,26,1.82,1,141,0,0
464,40.78468,-73.97137,1,0,0.0,1,0,0,1
465,40.85311,-73.90861,2,103,2.27,2,282,1,0
466,40.76578,-73.99101,1,6,5.62,9,175,0,0
467,40.72669000000001,-73.9419,30,9,0.16,52,325,0,1
468,40.80026,-73.94398000000002,1,2,0.19,1,0,1,0
469,40.76125,-73.98167,3,4,2.5,1,3,0,1
470,40.71085,-74.0158,2,20,1.34,1,2,0,1
471,40.71205,-73.95787,7,0,0.0,1,0,1,0
472,40.7258,-73.86715,1,2,2.0,10,127,1,0
473,40.71914,-73.96236999999998,6,4,0.23,1,5,1,0
474,40.63813,-73.96592,5,3,0.31,2,231,0,1
475,40.68691,-73.91317,3,116,2.24,5,83,1,0
476,40.67025,-73.93558,3,4,0.22,1,0,0,1
477,40.75014,-73.99069,6,17,0.37,1,0,0,1
478,40.67169000000001,-73.94612,4,130,3.23,1,30,0,1
479,40.71833,-73.99443000000002,1,29,0.95,1,358,0,1
480,40.77691,-73.92662,3,6,0.28,1,15,0,1
481,40.78443,-73.98255999999998,90,0,0.0,8,125,0,1
482,40.69328,-73.97001,3,1,0.09,3,0,1,0
483,40.57707,-73.96303,5,8,0.56,1,179,0,1
484,40.64448,-73.96396999999997,4,20,1.25,1,328,0,1
485,40.72872,-73.98098,2,29,0.76,1,0,0,1
486,40.71647,-73.93824000000002,1,0,0.0,1,0,1,0
487,40.66881,-73.95743,50,8,0.33,1,0,0,1
488,40.72827,-73.9863,3,36,0.91,1,292,1,0
489,40.73704,-73.79151,1,13,2.87,5,114,0,1
490,40.66784000000001,-73.95798,30,1,0.43,7,251,1,0
491,40.66691,-73.98658,3,11,0.31,1,18,0,1
492,40.76364,-73.82292,1,9,4.82,6,362,1,0
493,40.69847,-73.90735,1,38,2.28,7,47,1,0
494,40.70139,-73.94499,7,0,0.0,3,0,0,1
495,40.68577,-73.9928,2,0,0.0,1,0,0,1
496,40.78469000000001,-73.97197,30,2,0.18,16,358,0,1
497,40.71205,-73.95838,3,4,0.48,1,0,1,0
498,40.75451,-73.96708000000002,3,0,0.0,49,206,0,1
499,40.71826,-73.99199,3,170,3.64,1,37,0,1
500,40.69403,-73.92673,4,4,0.3,1,0,0,1
501,40.8042,-73.96507,5,1,0.02,1,0,0,1
502,40.7857,-73.97459,1,35,7.24,2,261,1,0
503,40.76253,-73.98939,2,0,0.0,1,0,0,1
504,40.76436,-73.95671999999998,4,10,1.15,2,329,0,0
505,40.81678,-73.93836,5,3,0.16,1,0,1,0
506,40.62106,-74.03384,1,0,0.0,1,0,0,0
507,40.69227,-73.91724,3,3,0.42,1,0,0,1
508,40.77912,-73.97976,6,1,0.02,1,0,0,1
509,40.64212,-74.00259,2,108,3.52,1,144,0,1
510,40.84543,-73.94283,1,148,3.58,1,280,1,0
511,40.67585,-73.99653,2,13,0.64,1,0,0,1
512,40.81406,-73.88996999999998,4,36,1.36,1,365,1,0
513,40.81954,-73.94277,2,0,0.0,1,363,1,0
514,40.6853,-73.76814,1,12,3.13,3,180,1,0
515,40.77034,-73.96257,30,11,0.32,91,105,0,1
516,40.6597,-73.76993,1,14,3.23,7,177,1,0
517,40.65215,-73.9647,13,0,0.0,1,8,0,1
518,40.81872,-73.94566999999998,1,143,2.83,1,0,1,0
519,40.7221,-73.99775,30,21,0.3,1,154,0,1
520,40.72428,-73.94686,3,8,1.28,1,3,0,1
521,40.68846,-73.97567,2,57,2.67,2,288,1,0
522,40.68921,-73.83159,1,11,4.93,7,176,1,0
523,40.74631,-73.99121,30,0,0.0,65,364,0,1
524,40.71098,-73.99426,1,9,5.51,1,42,1,0
525,40.69792,-73.91886,3,5,0.48,2,6,1,0
526,40.77574,-73.98917,30,0,0.0,6,343,0,1
527,40.68709000000001,-73.94147,2,70,3.52,2,248,0,1
528,40.90406,-73.86286,1,1,1.0,1,29,0,1
529,40.66399000000001,-73.98301,3,5,0.21,2,3,0,1
530,40.67064,-73.95714,1,0,0.0,1,0,1,0
531,40.80068,-73.94072,2,6,3.53,1,192,0,1
532,40.63867,-74.00681,1,12,1.37,5,66,1,0
533,40.68879,-73.9534,2,2,0.3,1,89,1,0
534,40.61889,-73.99895,3,28,1.92,1,325,0,1
535,40.69588,-73.93944,30,5,0.11,1,363,0,1
536,40.74074,-73.98573,3,90,3.21,1,194,0,1
537,40.71319,-73.93606,2,11,0.35,1,0,0,1
538,40.7755,-73.9475,1,1,0.02,2,364,1,0
539,40.78881,-73.98116,6,4,0.06,2,364,0,1
540,40.73378,-73.95569,1,0,0.0,33,180,1,0
541,40.71698,-73.95003,2,2,2.0,1,298,0,1
542,40.72004,-73.95424,2,11,1.49,1,0,0,1
543,40.73531,-73.95631,3,9,0.52,4,25,1,0
544,40.8241,-73.94682,2,4,0.93,4,180,1,0
545,40.69707,-73.93200999999998,1,9,6.43,1,60,1,0
546,40.62723,-73.92635,2,38,1.38,3,363,0,1
547,40.57592,-73.84823,2,4,1.28,2,332,1,0
548,40.77086,-73.89578,3,2,1.33,2,363,0,1
549,40.72018,-73.86322,1,28,0.61,1,325,1,0
550,40.72693,-73.90319000000002,1,92,2.75,1,316,0,1
551,40.72065,-73.98273,2,148,3.16,1,134,1,0
552,40.69652,-73.91079,20,0,0.0,1,31,1,0
553,40.66894,-73.85369,1,3,0.47,1,20,1,0
554,40.70904,-73.94574,2,4,0.63,1,0,0,1
555,40.72104,-73.94805,5,77,1.89,2,6,0,1
556,40.71073,-73.99311,120,2,0.06,2,229,1,0
557,40.81395,-73.94199,1,1,1.0,1,65,1,0
558,40.72195,-73.98698,2,15,0.48,1,17,0,1
559,40.71441,-73.94527,3,4,0.2,1,0,0,1
560,40.7084,-73.94153,6,148,2.09,3,252,1,0
561,40.72828,-73.98823,2,1,0.75,2,365,0,1
562,40.71528,-73.94331,2,14,1.45,1,2,0,1
563,40.73612,-73.87822,3,10,0.47,3,0,1,0
564,40.71671,-73.95591,1,1,0.02,1,0,1,0
565,40.73602,-73.85619,1,14,0.43,2,249,1,0
566,40.72947,-73.9813,4,21,1.23,1,9,0,1
567,40.68285,-73.93862,2,33,0.85,1,1,0,1
568,40799.0,-73.9428,7,2,2.0,1,135,0,1
569,40.80237,-73.9437,1,0,0.0,1,365,1,0
570,40.6761,-73.9529,6,50,3.55,1,0,1,0
571,40.7191,-73.99513,3,0,0.0,3,0,0,1
572,40.62878,-74.07301,5,0,0.0,1,88,0,1
573,40.71279000000001,-73.96037,2,262,5.41,2,226,1,0
574,40.78951,-73.94605,30,5,0.3,1,282,0,1
575,40.67215,-73.95753,2,5,0.1,1,0,0,1
576,40.86284000000001,-73.91955,4,142,1.68,2,179,1,0
577,40.77085,-73.95725,30,4,0.11,29,315,0,1
578,40.66171,-73.9826,1,0,0.0,1,365,1,0
579,40.74025,-74.00161,5,20,0.33,1,0,1,0
580,40.68805,-73.99634,2,3,0.07,1,0,0,1
581,40.71532,-73.99343,3,2,0.05,1,0,0,1
582,40.76093,-73.99924,30,0,0.0,8,333,0,1
583,40.69999,-73.95275,4,4,0.21,1,0,0,1
584,40.79228,-73.94013000000002,2,8,1.53,1,0,0,1
585,40.8245,-73.94264,150,10,0.46,1,331,0,1
586,40.70328,-73.92474,5,1,0.16,3,0,0,1
587,40.68282,-73.93289,2,74,1.65,1,333,0,1
588,40.7263,-74.00344,2,136,4.09,2,30,0,1
589,40.70444000000001,-74.01711999999998,120,0,0.0,232,163,0,1
590,40.68645,-73.96691,7,4,0.11,1,0,1,0
591,40.71927,-73.95591,2,129,1.67,3,36,1,0
592,40.70912,-73.89685,30,3,0.86,23,311,1,0
593,40.77488,-73.94934,2,0,0.0,1,106,0,1
594,40.75865,-73.91736999999998,2,2,0.08,1,87,1,0
595,40.73505,-73.98565,30,1,0.04,96,281,0,1
596,40.76411,-73.92076,3,0,0.0,1,43,1,0
597,40.78633,-73.95218,1,0,0.0,1,0,0,1
598,40.63637,-73.95698,4,2,0.32,3,188,1,0
599,40.62735,-73.95704,7,7,0.12,1,364,1,0
600,40.77777,-73.97939000000002,1,3,0.11,1,0,0,1
601,40.72372,-73.99318000000002,2,0,0.0,1,2,0,1
602,40.68244,-73.93908,2,3,0.29,4,114,0,1
603,40.7411,-73.99978,1,2,0.05,1,0,0,1
604,40.81842,-73.9391,2,0,0.0,2,14,1,0
605,40.68472,-73.96691,20,89,1.04,1,247,0,1
606,40.75855,-73.96961,1,3,0.37,1,0,0,1
607,40.68754000000001,-73.92522,3,87,1.91,1,258,1,0
608,40.72818,-73.99886,30,10,0.25,91,157,0,1
609,40.72166,-73.98326999999998,3,3,0.14,4,157,1,0
610,40.72912,-73.98057,1,2,0.05,1,0,1,0
611,40.60596,-73.95671999999998,3,77,2.04,3,354,1,0
612,40.74381,-73.9923,30,2,0.06,1,0,0,1
613,40.68593,-73.94628,2,3,0.29,1,0,1,0
614,40.70803,-74.01735,1,0,0.0,1,0,0,1
615,40.6075,-73.96763,1,135,2.79,1,22,1,0
616,40.63667,-73.96705,4,3,1.07,1,35,0,1
617,40.72934,-74.00276,2,6,0.27,1,0,0,1
618,40.72513,-74.00329,1,42,3.32,10,120,1,0
619,40.7621,-73.99424,1,2,0.06,1,0,0,1
620,40.73369,-73.95854,1,284,3.8,2,160,0,1
621,40.68563,-73.94953000000002,30,23,0.48,8,244,1,0
622,40.66996,-73.94836,3,8,0.9,5,249,0,1
623,40.73229,-74004.0,2,0,0.0,1,0,1,0
624,40.70241,-73.91996,1,60,3.25,4,58,1,0
625,40.7594,-73.99748000000002,4,10,0.91,3,365,1,0
626,40.75196,-73.97269,4,0,0.0,1,5,0,1
627,40.63682,-73.9676,3,0,0.0,2,0,0,1
628,40.79543,-73.93539,1,15,0.45,1,0,1,0
629,40.64722,-73.9736,14,0,0.0,1,21,0,1
630,40.80177,-73.9571,8,9,0.18,1,111,0,1
631,40.74273,-73.97998,1,5,0.64,1,0,0,1
632,40.7078,-73.83634,1,9,1.61,2,0,1,0
633,40.63971,-73.94377,1,1,1.0,1,167,1,0
634,40.6872,-73.90895,2,18,4.0,4,188,1,0
635,40.66192,-73.94668,2,1,0.13,6,365,0,0
636,40.75216,-73.94099,3,0,0.0,1,0,0,0
637,40.63284,-73.91149,2,11,1.15,1,5,1,0
638,40.68941,-73.75116,2,12,2.4,3,365,1,0
639,40.72714000000001,-73.95088,1,3,0.11,1,0,0,1
640,40.69793,-73.92775,2,17,0.45,1,30,1,0
641,40.64882,-73.97629,2,5,0.2,1,0,0,1
642,40.70971,-73.96561,14,20,0.43,1,238,0,1
643,40.72218,-73.99539,1,62,4.64,8,3,0,1
644,40.74657,-73.94555,5,1,0.03,1,0,0,1
645,40.74717,-73.99179000000002,1,158,3.08,1,105,1,0
646,40.69796,-73.98268,1,3,0.07,2,0,1,0
647,40.68765,-73.90821,1,11,0.52,1,0,1,0
648,40.76356,-73.8885,3,158,2.08,2,322,0,1
649,40.74305,-73.99415,29,0,0.0,327,365,0,1
650,40.7267,-73.97965,1,1,0.81,1,349,0,1
651,40.70854,-73.95281,1,4,0.09,1,0,1,0
652,40.79726,-73.93164,2,23,2.23,2,5,1,0
653,40.64682,-74.08575,5,1,0.16,1,43,0,1
654,40.69697,-73.93207,2,4,0.64,1,9,0,1
655,40.67065,-73.93544,8,1,0.02,1,0,1,0
656,40.6692,-73.94739,2,11,0.24,1,0,0,1
657,40.72148,-73.99543,5,150,4.19,1,105,0,1
658,40.75855,-73.82208,1,16,0.85,2,1,1,0
659,40.79519000000001,-73.96945,2,2,0.07,1,0,0,1
660,40.70075,-73.90741,45,0,0.0,10,330,1,0
661,40.71214000000001,-73.98955,5,10,0.3,3,20,1,0
662,40.79759,-73.96544,1,3,0.08,1,0,0,1
663,40.78837,-73.94628,2,51,0.61,1,77,1,0
664,40.76977,-73.91596,2,38,1.6,2,38,0,0
665,40.74079,-73.98303,31,0,0.0,1,365,0,1
666,40.70274000000001,-73.9263,2,24,2.14,5,365,1,0
667,40.76602000000001,-73.98323,10,4,0.22,1,19,0,1
668,40.76547,-73.98521,1,22,3.22,1,33,1,0
669,40.69032,-73.97678,3,16,1.67,2,81,0,1
670,40.74458,-73.90751999999998,30,0,0.0,103,235,1,0
671,40.81658,-73938.0,2,1,1.0,1,208,0,1
672,40.67525,-73.96408000000002,2,1,0.05,1,0,1,0
673,40.79939,-73.95218,3,0,0.0,1,6,1,0
674,40.67215,-73.94126,2,63,1.41,1,0,0,1
675,40.7523,-73.97288,2,23,0.75,13,329,1,0
676,40.7505,-73.99608,4,17,3.4,1,44,0,1
677,40.68598,-73.98004,3,0,0.0,1,0,0,1
678,40.6716,-73.9564,2,37,4.04,1,199,0,1
679,40.74171,-73.87645,30,0,0.0,37,0,1,0
680,40.6618,-73.87908,2,0,0.0,2,329,1,0
681,40.73294,-73.99726,4,0,0.0,2,0,1,0
682,40.70664,-73.83395,1,0,0.0,3,365,1,0
683,40.70429,-73.93793000000002,14,0,0.0,1,0,1,0
684,40.72232,-73.9434,2,248,4.82,2,1,0,1
685,40.77677,-73.9106,3,93,3.03,1,12,0,1
686,40.75478,-73.88786,1,28,3.85,1,113,0,1
687,40.73421,-73.95318,2,8,1.37,1,188,0,1
688,40.81108,-73.94682,2,2,0.08,1,0,0,1
689,40.71212,-73.94965,4,58,1.21,3,3,0,1
690,40.72613,-74.00188,2,37,2.51,1,8,0,1
691,40.72547,-74.01,7,51,1.11,2,156,1,0
692,40.76241,-73.99606,29,0,0.0,327,319,0,1
693,40.79983,-73.94481,2,0,0.0,1,0,0,1
694,40.64865,-73.97946999999998,2,186,3.55,2,230,0,1
695,40.74138,-74.00197,3,167,1.65,1,295,1,0
696,40.71645,-73.85035,1,3,0.14,2,0,1,0
697,40.69545,-73.92336,5,2,0.04,1,0,0,1
698,40.66405,-73.98512,14,9,0.34,2,101,1,0
699,40.73341,-74.00791,1,2,0.03,1,0,0,1
700,40.75516,-73.99603,3,35,2.42,2,53,1,0
701,40.8298,-73.87715,2,62,2.38,4,44,1,0
702,40.69686,-73.93042,5,171,2.75,2,275,0,1
703,40.70381,-73.91922,2,0,0.0,1,0,1,0
704,40.66923,-73.98134,1,100,2.11,1,1,1,0
705,40.85084000000001,-73.94125,2,65,1.05,1,311,1,0
706,40.73801,-73.98099,3,2,0.1,1,0,1,0
707,40.80289000000001,-73.96741,6,2,0.05,1,0,0,1
708,40.85073,-73.93851,68,17,0.47,1,0,0,1
709,40.87759000000001,-73.88459,2,6,0.27,1,62,1,0
710,40.79112,-73.93606,5,20,2.43,1,56,0,1
711,40.75888,-73.9312,2,3,0.08,1,0,0,1
712,40.70599,-74.01064000000002,2,11,2.73,327,355,0,1
713,40.77576,-73.98883000000002,30,4,0.22,25,281,0,1
714,40.63806,-73.90024,2,16,1.24,3,346,1,0
715,40.81023,-73.94142,3,4,0.22,2,178,0,1
716,40.76027,-73.98831,30,55,3.5,1,63,0,1
717,40.6727,-73.95505,4,0,0.0,1,0,1,0
718,40.71255,-73.93921999999998,3,3,1.23,1,3,0,1
719,40.76465,-73.98155,2,0,0.0,1,38,1,0
720,40.58102,-73.95782,2,2,0.3,5,350,0,1
721,40.68242,-73.90941,2,53,3.99,1,122,0,1
722,40.75549,-73.96938,3,0,0.0,1,280,0,1
723,40.85456,-73.88521,4,5,0.25,2,360,1,0
724,40.67652,-73.96441999999998,30,12,0.2,1,0,1,0
725,40.6354,-74.00576,1,2,1.07,6,151,1,0
726,40.72258,-73.98148,3,5,0.19,2,0,1,0
727,40.65609,-73.95781,1,6,0.39,1,0,0,1
728,40.71954,-73.9975,7,5,0.09,1,0,1,0
729,40.79811,-73.97185999999998,1,5,0.38,1,0,1,0
730,40.69428,-73.94148,14,32,1.14,2,72,1,0
731,40.8068,-73.93932,1,84,3.97,10,347,1,0
732,40.68749,-73.95467,30,29,2.51,2,362,1,0
733,40.83923,-73.94556999999998,1,113,3.63,1,266,1,0
734,40.75378,-73.8862,3,3,0.35,2,132,1,0
735,40.71058,-73.9672,2,74,1.64,1,210,1,0
736,40.81448,-73.93714,6,2,0.14,1,0,0,1
737,40.67966,-73.89028,1,2,0.11,3,0,0,1
738,40.7807,-73.97869,4,2,0.08,1,0,0,1
739,40.75741,-73.96372,2,8,1.89,1,328,0,1
740,40.67854000000001,-73.93204,15,2,0.24,14,0,1,0
741,40.85398,-73.86451,2,1,0.14,1,0,1,0
742,40.67167,-73.94015,30,0,0.0,3,73,0,1
743,40.80035,-73.96106,30,0,0.0,32,250,1,0
744,40.77924,-73.95405,1,6,0.1,1,0,0,1
745,40.69319,-73.92375,2,22,0.46,1,362,1,0
746,40.70132,-73.75463,2,11,2.32,2,230,0,1
747,40.76982,-73.90254,2,18,0.86,2,364,0,1
748,40.67959000000001,-73.96736,1,3,1.1,1,20,0,1
749,40.67371,-73.92743,1,5,0.55,1,65,1,0
750,40.73776,-73.98418000000002,7,0,0.0,1,12,0,1
751,40.76514,-73.96176,30,1,0.79,6,43,1,0
752,40.71353,-73.96216,2,1,0.05,1,0,1,0
753,40.68821,-73.9187,3,159,3.54,3,231,0,1
754,40.64976,-74.00165,1,27,1.5,1,35,1,0
755,40.72247,-73.97923,28,92,1.37,1,14,0,1
756,40.7478,-73.94113,29,14,1.7,1,364,1,0
757,40.68233,-73.96418,4,14,0.25,1,0,0,1
758,40.7687,-73.98926999999998,2,0,0.0,1,12,0,1
759,40.68281,-73.89509,1,119,2.81,2,361,0,1
760,40.76183,-73.99181,1,21,1.13,4,292,0,1
761,40.77226,-73.95631,5,5,0.3,1,0,0,1
762,40.84626,-73.90473,2,80,1.66,2,365,0,1
763,40.65985,-73.94985,3,10,1.32,1,25,0,1
764,40.68971,-73.96695,1,20,0.45,11,365,1,0
765,40.68336,-73.93648,3,68,0.89,1,280,0,1
766,40.68431,-73.99781999999998,5,4,0.07,1,0,0,1
767,40.72365,-73.95188,3,30,1.52,2,101,0,1
768,40.78343,-73.9823,2,5,0.49,1,5,0,1
769,40.65197,-73.7461,1,33,2.86,1,171,0,1
770,40.68361,-73.91372,30,0,0.0,2,220,1,0
771,40.75029,-73.99492,1,3,1.48,20,358,1,0
772,40.67302,-73.92134,2,1,0.21,5,29,0,0
773,40.71373,-73.94958000000003,3,31,0.4,1,365,0,1
774,40.76711,-73.98685,30,0,0.0,65,275,0,1
775,40.81894000000001,-73.93871,4,20,0.41,2,334,1,0
776,40.74596,-73.98678000000002,3,10,0.38,1,0,1,0
777,40.90329000000001,-73.89990999999998,2,27,2.13,1,328,0,1
778,40.68991,-73.91179,2,26,2.5,3,80,1,0
779,40.71235,-73.99070999999998,21,0,0.0,1,332,1,0
780,40.84859,-73942.0,1,3,0.45,2,56,1,0
781,40.8462,-73.93498000000002,3,1,1.0,1,112,1,0
782,40.72013,-73.99524,30,0,0.0,5,125,1,0
783,40.78216,-73.9835,1,8,0.2,1,7,0,1
784,40.7008,-73.9394,30,0,0.0,14,364,0,0
785,40.75117,-73.99305,2,7,0.36,1,0,1,0
786,40.7898,-73.94213,5,59,2.03,1,110,1,0
787,40.68217,-73.9534,3,3,0.06,1,0,1,0
788,40.59762,-73.76719,1,3,0.33,2,310,0,1
789,40.73177,-73.98598,5,0,0.0,1,0,0,1
790,40.81834,-73.95583,5,34,4.23,3,40,1,0
791,40.70845,-73.95397,7,9,0.25,1,7,0,1
792,40.80389,-73.96540999999998,2,2,0.09,1,0,1,0
793,40.72135,-73.98391,4,3,0.25,1,0,0,1
794,40.72697,-73.98373000000002,2,4,4.0,1,183,0,1
795,40.72926,-73.98456,1,25,1.74,1,363,0,1
796,40.76462,-73.9886,1,29,2.47,7,225,0,0
797,40.74342,-73.97505,1,1,0.03,1,0,0,1
798,40.77681,-73.95123000000002,2,4,0.15,1,0,1,0
799,40.71894,-73.96186999999998,3,4,0.6,1,11,1,0
800,40.71438,-73.94359,5,1,0.48,1,121,0,1
801,40.78573,-73.81062,1,0,0.0,1,365,1,0
802,40.85401,-73.86594000000002,7,24,0.71,1,0,0,1
803,40.77321,-73.95175,1,0,0.0,1,0,1,0
804,40.72171,-74.00395999999998,90,1,0.23,1,0,0,1
805,40.71662,-73.94514000000002,2,14,0.82,1,0,0,1
806,40.81892,-73.94646999999998,3,86,1.48,2,157,1,0
807,40.76435,-73.9875,2,35,4.29,1,200,0,1
808,40.72085,-73.98253000000003,1,22,5.5,1,64,0,1
809,40.80226,-73.94506,1,325,6.19,1,108,1,0
810,40.70977,-73.94193,2,27,4.2,1,8,0,1
811,40.75966,-73.88295,1,140,7.47,2,81,1,0
812,40.74042,-73.99883,1,0,0.0,1,228,0,1
813,40.75431,-73.99459,3,1,1.0,1,267,0,1
814,40.67128,-73.93664,7,2,0.18,1,0,0,1
815,40.71596,-73.93938,3,11,0.11,1,188,0,1
816,40.69064,-73.97898,5,0,0.0,1,0,0,1
817,40.73198,-73.98881,3,52,0.63,1,5,1,0
818,40.69172,-73.9087,20,33,0.82,4,361,1,0
819,40.61999,-74.03181,1,34,0.8,2,281,1,0
820,40.70065,-73.91135,1,29,2.03,2,0,1,0
821,40.71988,-73.83922,3,24,3.13,5,236,0,0
822,40.74379,-73.99918000000002,2,8,0.41,1,253,0,1
823,40.66264,-73.99174000000002,4,5,0.46,1,12,0,1
824,40.7152,-73.9623,31,2,0.06,1,0,0,1
825,40.65702,-73.99874,7,37,0.78,1,0,1,0
826,40.73805,-73.98415,4,4,0.29,2,0,0,1
827,40.86711,-73.89525,1,0,0.0,1,0,1,0
828,40.74649,-73.98723000000003,1,5,0.34,17,162,0,1
829,40.69445,-73.92235,2,0,0.0,3,354,0,1
830,40.68345,-73.99094000000002,7,3,0.37,2,0,0,1
831,40.71141,-73.95427,2,164,2.07,2,93,1,0
832,40.75836,-73.87631,1,1,0.02,1,97,1,0
833,40.76264000000001,-73.98569,30,3,0.09,96,344,0,1
834,40.71938,-73.99448000000002,30,1,0.19,11,332,0,1
835,40.79659,-73.93500999999998,3,0,0.0,1,0,1,0
836,40.77685,-73.9537,2,12,0.79,1,2,1,0
837,40.75744,-73.99269,4,2,0.04,1,0,0,1
838,40.68187,-73.90815,30,3,0.16,1,179,1,0
839,40.66827,-73.93255,1,1,0.02,1,0,1,0
840,40.71854,-74.00352,3,15,1.21,1,84,0,1
841,40.75949,-73.98825,3,2,2.0,1,219,0,1
842,40.79551,-73.94813,7,2,0.95,1,173,0,1
843,40.72501,-74.00353,3,2,0.05,1,0,1,0
844,40.68725,-73.95085999999998,4,1,1.0,1,303,0,1
845,40.69539,-73.9285,7,7,0.19,1,0,1,0
846,40.70364,-73.92679,2,0,0.0,1,57,1,0
847,40.75993,-73.99074,2,0,0.0,1,270,0,1
848,40.81315,-73.94747,4,22,0.85,1,238,0,1
849,40.82336,-73.94511999999997,30,4,0.17,8,67,1,0
850,40.72919,-73.94511999999997,3,32,0.75,13,74,1,0
851,40.80053,-73.96651,30,23,0.27,1,0,0,1
852,40.74546,-73.98679,30,0,0.0,232,341,0,1
853,40.72266,-73.98148,4,49,3.58,1,51,0,1
854,40.68684,-73.79921,2,13,2.36,1,87,0,1
855,40.78571,-73.97149,4,3,0.04,1,184,0,1
856,40.68629,-73.97589,5,6,0.63,1,167,1,0
857,40.72968,-73.98073000000002,2,0,0.0,1,0,0,1
858,40.70209000000001,-73.94223000000002,3,0,0.0,1,0,1,0
859,40.68874,-73.99525,2,46,1.15,1,66,1,0
860,40.64242,-73.98138,1,22,0.96,11,7,1,0
861,40.7823,-73.94736,1,29,2.82,1,338,0,1
862,40.71687,-73.99046,59,51,0.66,1,0,0,1
863,40.71492,-73.96282,30,56,0.56,1,42,0,1
864,40.77276,-73.95675,30,4,0.07,29,308,0,1
865,40.68427,-73.9546,1,18,3.33,1,16,1,0
866,40.74386,-73.97327,29,1,0.09,96,342,0,1
867,40.68112,-73.99296,4,9,0.87,1,0,0,1
868,40.70664,-73.93978,2,4,0.45,1,0,1,0
869,40.70853,-73.95368,3,15,0.57,1,82,1,0
870,40.80762,-73.92454000000002,2,100,4.76,1,130,0,1
871,40.89747,-73.8639,1,197,2.49,1,309,0,1
872,40.70704,-73.93763,2,1,0.04,1,0,1,0
873,40.72059,-73985.0,6,0,0.0,1,0,0,1
874,40.66528,-73.91829,4,6,0.62,3,330,1,0
875,40.76248,-73.91279,5,15,0.43,1,0,0,1
876,40.8683,-73.92161,2,0,0.0,1,365,0,1
877,40.72982,-73.98371,2,4,0.17,1,0,1,0
878,40.74123,-73.99521999999997,4,45,1.66,1,49,0,1
879,40.79313,-73.93991,7,3,0.16,1,20,0,1
880,40.77101,-73.98481,1,7,0.46,1,0,0,1
881,40.73499,-73.99254,2,36,1.06,1,13,1,0
882,40.74257,-73.97948000000002,2,5,0.66,1,230,1,0
883,40.72484,-73.94306999999998,4,1,0.04,1,0,0,1
884,40.71603,-73.95665,2,143,4.14,1,102,1,0
885,40.76988,-73.9211,6,0,0.0,1,0,0,1
886,40.74719,-73.97478000000002,1,2,0.32,1,0,0,1
887,40.67104000000001,-73.99361999999998,1,133,7.87,3,336,1,0
888,40.73557,-73.98038000000003,3,1,0.08,1,0,0,1
889,40.73313,-74.00336,1,1,0.02,1,0,0,1
890,40.68701,-73.91436999999998,2,115,5.92,2,6,0,1
891,40.71986,-73.96046,3,0,0.0,2,0,1,0
892,40.81455,-73.94471,1,142,2.55,1,266,0,1
893,40.63297,-73.93781,2,1,0.07,1,0,1,0
894,40.68556,-73.92766999999998,4,5,0.14,1,15,0,1
895,40.72049000000001,-73.98821,1,0,0.0,1,0,1,0
896,40.76583,-73.98087,1,1,0.05,2,0,0,1
897,40.70124000000001,-73.92013,30,0,0.0,17,131,1,0
898,40.73523,-73.98668,2,53,1.16,2,344,1,0
899,40.74676,-73.97681999999998,30,3,0.1,31,107,0,1
900,40.69356,-73.96744,3,32,1.66,1,141,0,1
901,40.76051,-73.98791999999997,1,0,0.0,2,277,0,1
902,40.82284,-73.95546,30,4,0.14,2,365,1,0
903,40.77987,-73.90309,7,0,0.0,1,0,0,1
904,40.77987,-73.94804,1,3,0.13,1,0,0,1
905,40.69455,-73.9343,3,27,2.26,7,225,1,0
906,40.7982,-73.96394000000002,1,129,1.76,1,281,0,1
907,40.76302,-73.98210999999998,3,104,4.53,1,0,0,1
908,40.69069,-73.9298,3,3,3.0,1,235,0,1
909,40.6864,-73.9133,3,30,0.59,5,254,1,0
910,40.74656,-74.00441,1,1,0.16,3,0,1,0
911,40.70411,-73.89934000000002,14,1,0.01,5,365,0,1
912,40.86772,-73.92563,4,1,0.24,2,81,1,0
913,40.7902,-73.97568000000003,7,0,0.0,1,0,0,1
914,40.71618,-73.94189,3,164,2.39,2,256,0,1
915,40.68725,-73.94625,1,20,5.04,2,242,1,0
916,40.77896,-73.95146,31,6,0.29,33,338,0,1
917,40.74022,-73.98003,2,2,1.4,1,0,0,1
918,40.67596,-73.93200999999998,1,9,5.4,2,173,1,0
919,40.70809000000001,-74.0017,1,0,0.0,1,0,0,1
920,40.58532,-73.81687,7,2,0.85,1,0,0,1
921,40.81128,-73.94117,3,82,1.38,1,35,0,1
922,40.71129000000001,-73.96555,2,0,0.0,5,211,1,0
923,40.6704,-73.97431999999998,3,105,4.23,1,72,0,1
924,40.71485,-73.99157,1,2,0.07,1,0,1,0
925,40.68382,-73.9215,2,0,0.0,1,0,0,1
926,40.67413,-73.95916,3,54,1.18,2,0,1,0
927,40.7625,-73.98801999999998,3,31,1.14,2,295,0,1
928,40.7128,-73.98909,1,121,4.11,3,127,1,0
929,40.73618,-73.92016,31,0,0.0,2,281,1,0
930,40.70794,-73.94532,5,61,3.84,2,185,0,1
